#0#0#0#1#100000#0#4.2.13 #########################################
1 1 4
1 1
HEAD, m	
3244	9.929596864950000E+00
3245	9.912297944112000E+00
3246	9.897733731927000E+00
3247	9.883593311308000E+00
3248	9.870676493622000E+00
3249	9.861132012112000E+00
3250	9.850286345403000E+00
3251	9.841299626619000E+00
3252	9.827061064315000E+00
3253	9.811439079866000E+00
3254	9.790300126331000E+00
3255	9.776459691150000E+00
3256	9.765335876173000E+00
3257	9.749291216331000E+00
3258	9.735118457062000E+00
3259	9.718717914419000E+00
3260	9.705111266893000E+00
3261	9.690640816050000E+00
3262	9.676735380527000E+00
3263	9.654054465659000E+00
3264	9.621148006872000E+00
3265	9.584772537629000E+00
3266	9.553871230739000E+00
3267	9.532256368177000E+00
3268	9.503669673231000E+00
3269	9.464611808705000E+00
3270	9.429387584765000E+00
3271	9.410652231519000E+00
3272	9.384660752916000E+00
3273	9.360495848057000E+00
3274	9.341716604544000E+00
3275	9.321939230585000E+00
3276	9.299554374047000E+00
3277	9.278291212825000E+00
3278	9.261801098334000E+00
3279	9.237201008417000E+00
3280	9.209074459645000E+00
3281	9.173204435308000E+00
3282	9.145151461224000E+00
3283	9.122117082749000E+00
3284	9.100199522582000E+00
3285	9.082448807924000E+00
3286	9.071259379814000E+00
3287	9.060519070126000E+00
3288	9.047989270855000E+00
3289	9.037644812147000E+00
3290	9.019504856700000E+00
3291	8.999675502912000E+00
3292	8.968870050040000E+00
3293	8.933178770211000E+00
3294	8.910528091198000E+00
3295	8.865387177525000E+00
3296	8.822165568326000E+00
3297	8.772071216832000E+00
3298	8.730609990020000E+00
3299	8.707191083638000E+00
3300	8.694511655397000E+00
3301	8.685514304452000E+00
3302	8.679967832215000E+00
3303	8.673309131105000E+00
3304	8.657126838174000E+00
3305	8.640217954901000E+00
3306	8.625721368205000E+00
3307	8.614071223245000E+00
3308	8.589910953847000E+00
3309	8.570290030782000E+00
3310	8.551069806277000E+00
3311	8.529000589469000E+00
3312	8.503510948584000E+00
3313	8.477754437516000E+00
3314	8.457167286779000E+00
3315	8.437548614409000E+00
3316	8.420389027121000E+00
3317	8.404346667149000E+00
3318	8.394458429480000E+00
3319	8.386624615444000E+00
3320	8.374288918976000E+00
3321	8.360629000565000E+00
3322	8.353099265159000E+00
3323	8.338055991230000E+00
3324	8.320809595956000E+00
3325	8.309933138745000E+00
3326	8.296499845391000E+00
3327	8.276749776269000E+00
3328	8.267257251349000E+00
3329	8.251515380003000E+00
3330	8.240121796256000E+00
3331	8.232371367134000E+00
3332	8.225436136249000E+00
3333	1.000000000000000E+01
3334	9.988581269451000E+00
3335	9.982809200636000E+00
3336	9.978555052795000E+00
3337	9.975547250331000E+00
3338	9.972809953250000E+00
3339	9.967034932906000E+00
3340	9.961311260071000E+00
3341	9.956933224566000E+00
3342	9.953312627202000E+00
3343	9.949222811678000E+00
3344	9.942286866963000E+00
3345	9.929986202773000E+00
3346	9.910285507569000E+00
3347	9.896040645576000E+00
3348	9.881896232034000E+00
3349	9.870725139531000E+00
3350	9.856596408207000E+00
3351	9.845948490517000E+00
3352	9.837467342645000E+00
3353	9.822350514917000E+00
3354	9.807673774260000E+00
3355	9.789830628461000E+00
3356	9.774157489277000E+00
3357	9.762850473447000E+00
3358	9.750284338289000E+00
3359	9.732317162435000E+00
3360	9.717279765506000E+00
3361	9.703364045148000E+00
3362	9.689056897616000E+00
3363	9.670876061938000E+00
3364	9.648351897931000E+00
3365	9.618529233978000E+00
3366	9.581381597364000E+00
3367	9.553412516364000E+00
3368	9.531180495602000E+00
3369	9.501554867629000E+00
3370	9.464158822852000E+00
3371	9.432995111847000E+00
3372	9.408444838220000E+00
3373	9.383798001752000E+00
3374	9.354632724967000E+00
3375	9.338920519699000E+00
3376	9.320272770044000E+00
3377	9.296462561333000E+00
3378	9.276645536073000E+00
3379	9.259122818347000E+00
3380	9.235530888590000E+00
3381	9.200113343030000E+00
3382	9.164358199180000E+00
3383	9.139461794337000E+00
3384	9.116877983900000E+00
3385	9.095790748218000E+00
3386	9.080077982770000E+00
3387	9.068514348208000E+00
3388	9.056034197299000E+00
3389	9.043535199479000E+00
3390	9.031846899666000E+00
3391	9.013274892214000E+00
3392	8.992945883980000E+00
3393	8.960476379013000E+00
3394	8.921868995524000E+00
3395	8.899127976050000E+00
3396	8.864251713893000E+00
3397	8.810187968040000E+00
3398	8.771784574682000E+00
3399	8.731208213166000E+00
3400	8.708066028491000E+00
3401	8.693100136234000E+00
3402	8.685751830627000E+00
3403	8.681525653806000E+00
3404	8.674007370720000E+00
3405	8.659930522527000E+00
3406	8.644198738245000E+00
3407	8.624695512709000E+00
3408	8.614304848634000E+00
3409	8.598546027409000E+00
3410	8.575449989794000E+00
3411	8.556417515807000E+00
3412	8.534070132419000E+00
3413	8.507484033539000E+00
3414	8.483768907875000E+00
3415	8.461033677881000E+00
3416	8.445265511805000E+00
3417	8.427836858390000E+00
3418	8.413517935496000E+00
3419	8.403549165817000E+00
3420	8.391245218104000E+00
3421	8.381509353219000E+00
3422	8.362647843937000E+00
3423	8.353106146398000E+00
3424	8.336439155350000E+00
3425	8.320190514040000E+00
3426	8.307244227103000E+00
3427	8.290652031746000E+00
3428	8.273957907968000E+00
3429	8.260199260239000E+00
3430	8.244128337220000E+00
3431	8.233197957205000E+00
3432	8.223451624852000E+00
3433	8.211968940370000E+00
3434	1.000000000000000E+01
3435	9.987553034523000E+00
3436	9.981897909308000E+00
3437	9.979072716015000E+00
3438	9.976299159744000E+00
3439	9.973265849993000E+00
3440	9.966872072250000E+00
3441	9.962669930733000E+00
3442	9.957781200812000E+00
3443	9.954230099749000E+00
3444	9.949998437903000E+00
3445	9.941114870276000E+00
3446	9.930067672021000E+00
3447	9.907052628451000E+00
3448	9.893904706899000E+00
3449	9.879934448820000E+00
3450	9.866864120849000E+00
3451	9.852609280900000E+00
3452	9.843954411317000E+00
3453	9.833613213827000E+00
3454	9.818449268929000E+00
3455	9.803178165927000E+00
3456	9.789217885636000E+00
3457	9.773510383511000E+00
3458	9.760827714635000E+00
3459	9.748678350827000E+00
3460	9.734076867900000E+00
3461	9.716110602193000E+00
3462	9.699529620761000E+00
3463	9.680690586959000E+00
3464	9.663261903490000E+00
3465	9.640747287065000E+00
3466	9.616295642784000E+00
3467	9.582280891853000E+00
3468	9.551579655579000E+00
3469	9.533260226933000E+00
3470	9.500323617447000E+00
3471	9.466232074037000E+00
3472	9.432618245864000E+00
3473	9.406457727454000E+00
3474	9.383103872593000E+00
3475	9.353505087806000E+00
3476	9.334716658891000E+00
3477	9.318721666553000E+00
3478	9.290943281751000E+00
3479	9.275458956169000E+00
3480	9.253191217639000E+00
3481	9.226402201681000E+00
3482	9.189250112509000E+00
3483	9.157466558728000E+00
3484	9.134876244307000E+00
3485	9.116641461104000E+00
3486	9.096544204801000E+00
3487	9.078708840480000E+00
3488	9.067165717515000E+00
3489	9.048633629032000E+00
3490	9.037939185048000E+00
3491	9.027221465825000E+00
3492	9.010313054538000E+00
3493	8.987283624994000E+00
3494	8.947426091819000E+00
3495	8.910034148826000E+00
3496	8.883850494279000E+00
3497	8.857591588200000E+00
3498	8.807568522292000E+00
3499	8.768982525315000E+00
3500	8.733474413305000E+00
3501	8.710110655745000E+00
3502	8.694112249725000E+00
3503	8.686100167672000E+00
3504	8.682468965826000E+00
3505	8.673470188353000E+00
3506	8.659907723471000E+00
3507	8.644465543979000E+00
3508	8.627826333744000E+00
3509	8.616122548348000E+00
3510	8.602447139192000E+00
3511	8.581807044400000E+00
3512	8.559341716207000E+00
3513	8.536961863794000E+00
3514	8.513240690697000E+00
3515	8.490644948552000E+00
3516	8.468262903099000E+00
3517	8.453304071459000E+00
3518	8.434519010016000E+00
3519	8.420258450683000E+00
3520	8.409304663879000E+00
3521	8.397772400186000E+00
3522	8.384703680561000E+00
3523	8.367336460897000E+00
3524	8.350821637235000E+00
3525	8.336497708769000E+00
3526	8.321555192962000E+00
3527	8.300390306677000E+00
3528	8.287042505810000E+00
3529	8.271375721395000E+00
3530	8.252159058230000E+00
3531	8.240161429448000E+00
3532	8.228145306198000E+00
3533	8.211591877449000E+00
3534	8.195883610063000E+00
3535	1.000000000000000E+01
3536	9.988443783175000E+00
3537	9.982757906103000E+00
3538	9.979760054601000E+00
3539	9.977415413702000E+00
3540	9.973764017626000E+00
3541	9.967932358442000E+00
3542	9.963948784762000E+00
3543	9.958755400849000E+00
3544	9.955917258488000E+00
3545	9.949998360750000E+00
3546	9.939901540251000E+00
3547	9.925984040960000E+00
3548	9.904489741207000E+00
3549	9.888970469998000E+00
3550	9.877835345035000E+00
3551	9.863027078462000E+00
3552	9.849934468176000E+00
3553	9.841981291791000E+00
3554	9.827256167286000E+00
3555	9.814368243794000E+00
3556	9.800011562008000E+00
3557	9.786516633156000E+00
3558	9.773618722596000E+00
3559	9.759123645873000E+00
3560	9.745813380873000E+00
3561	9.735083144185000E+00
3562	9.715740155684000E+00
3563	9.695796675549000E+00
3564	9.674743435954000E+00
3565	9.656761043880000E+00
3566	9.632241792289000E+00
3567	9.611195261561000E+00
3568	9.582242162401000E+00
3569	9.555644273511000E+00
3570	9.534098748073000E+00
3571	9.498197226582000E+00
3572	9.470996585822000E+00
3573	9.432557725756000E+00
3574	9.403996269864000E+00
3575	9.381324452609000E+00
3576	9.354660296864000E+00
3577	9.330996828360000E+00
3578	9.312468653912000E+00
3579	9.291448001546000E+00
3580	9.272802108846000E+00
3581	9.240351505826000E+00
3582	9.217504509799000E+00
3583	9.189260822593000E+00
3584	9.154800916812000E+00
3585	9.132128104530000E+00
3586	9.115439826669000E+00
3587	9.099202923569000E+00
3588	9.078678311689000E+00
3589	9.063594447707000E+00
3590	9.044729002691000E+00
3591	9.034374704949000E+00
3592	9.021909999521000E+00
3593	9.003648755764000E+00
3594	8.979593399651000E+00
3595	8.938215598144000E+00
3596	8.898021381950000E+00
3597	8.874160520495000E+00
3598	8.847648932252000E+00
3599	8.802897096975000E+00
3600	8.762173299647000E+00
3601	8.731449382679000E+00
3602	8.711210637701000E+00
3603	8.698291977568000E+00
3604	8.688641631296000E+00
3605	8.681755906913000E+00
3606	8.672246891267000E+00
3607	8.660545872749000E+00
3608	8.645031096054000E+00
3609	8.630559126448000E+00
3610	8.620529985788000E+00
3611	8.601915253429000E+00
3612	8.582442971804000E+00
3613	8.561188150352000E+00
3614	8.542885035066000E+00
3615	8.517444977804000E+00
3616	8.495152914615000E+00
3617	8.474262571059000E+00
3618	8.458106607831000E+00
3619	8.440215834679000E+00
3620	8.425255940069000E+00
3621	8.415020572855000E+00
3622	8.402032407481000E+00
3623	8.384800909613000E+00
3624	8.369447627670000E+00
3625	8.352900802883000E+00
3626	8.336693124477000E+00
3627	8.319610895226000E+00
3628	8.296271393092000E+00
3629	8.281884966412000E+00
3630	8.265149140570000E+00
3631	8.244944290649000E+00
3632	8.234929993691000E+00
3633	8.217428023495000E+00
3634	8.201634729574000E+00
3635	8.186949268360000E+00
3636	1.000000000000000E+01
3637	9.991556464664000E+00
3638	9.985089833525000E+00
3639	9.980801904755000E+00
3640	9.977792672690000E+00
3641	9.973688513791000E+00
3642	9.969876144974000E+00
3643	9.965338698756000E+00
3644	9.961795274365000E+00
3645	9.956252980408000E+00
3646	9.948471844329000E+00
3647	9.937238471574000E+00
3648	9.919843050331000E+00
3649	9.903735060694000E+00
3650	9.885801903238000E+00
3651	9.875280839677000E+00
3652	9.860401868514000E+00
3653	9.847696235941000E+00
3654	9.837243747669000E+00
3655	9.823220512913000E+00
3656	9.809959498039000E+00
3657	9.795886532332000E+00
3658	9.783928716550000E+00
3659	9.770997283542000E+00
3660	9.757877978697000E+00
3661	9.746236072496000E+00
3662	9.732717825914000E+00
3663	9.715539961942000E+00
3664	9.693386559552000E+00
3665	9.673060996683000E+00
3666	9.648740587200000E+00
3667	9.627918415968000E+00
3668	9.608929962113000E+00
3669	9.583902442074000E+00
3670	9.558587483143000E+00
3671	9.529328910037000E+00
3672	9.496453978390000E+00
3673	9.471605824902000E+00
3674	9.442510121939000E+00
3675	9.404023811459000E+00
3676	9.379824515904000E+00
3677	9.354471718585000E+00
3678	9.328441447655000E+00
3679	9.309584356876000E+00
3680	9.289866988563000E+00
3681	9.268080007543000E+00
3682	9.233074526089000E+00
3683	9.207859612044000E+00
3684	9.186028977421000E+00
3685	9.154428151836000E+00
3686	9.134242782306000E+00
3687	9.113409717989000E+00
3688	9.095971867776000E+00
3689	9.078343711109000E+00
3690	9.059780629292000E+00
3691	9.044175110175000E+00
3692	9.027241762707000E+00
3693	9.009821520333000E+00
3694	8.990303659485000E+00
3695	8.966147026164000E+00
3696	8.926485464235000E+00
3697	8.879127817476000E+00
3698	8.861382242346000E+00
3699	8.826066466731000E+00
3700	8.788155595497000E+00
3701	8.756876142745000E+00
3702	8.728706241939000E+00
3703	8.712818791250000E+00
3704	8.700740408168000E+00
3705	8.693598644616000E+00
3706	8.681868369036000E+00
3707	8.671190750964000E+00
3708	8.660439771537000E+00
3709	8.645143814658000E+00
3710	8.633114823296000E+00
3711	8.622668516197000E+00
3712	8.604386483322000E+00
3713	8.581082516627000E+00
3714	8.563123536463000E+00
3715	8.544783509423000E+00
3716	8.523068110740000E+00
3717	8.502530822076000E+00
3718	8.485768502693000E+00
3719	8.464700981228000E+00
3720	8.448471512254000E+00
3721	8.432394820826000E+00
3722	8.422501298949000E+00
3723	8.410161042367000E+00
3724	8.386431420991000E+00
3725	8.371228215650000E+00
3726	8.355374807868000E+00
3727	8.335209161321000E+00
3728	8.313906042945000E+00
3729	8.293642679943000E+00
3730	8.273037701317000E+00
3731	8.254751475998000E+00
3732	8.238618899241000E+00
3733	8.226348551011000E+00
3734	8.209821286991000E+00
3735	8.193764808936000E+00
3736	8.173007493102000E+00
3737	1.000000000000000E+01
3738	9.992892270795000E+00
3739	9.987039766283000E+00
3740	9.982995914738000E+00
3741	9.977877585961000E+00
3742	9.973964764375000E+00
3743	9.970666717697000E+00
3744	9.965562630306000E+00
3745	9.963017056671000E+00
3746	9.956518077125000E+00
3747	9.946401678194000E+00
3748	9.935205341268000E+00
3749	9.917041533471000E+00
3750	9.901283264673000E+00
3751	9.886933611231000E+00
3752	9.869246227111000E+00
3753	9.860064392266000E+00
3754	9.844722730399000E+00
3755	9.832474356357000E+00
3756	9.820578279673000E+00
3757	9.807659255341000E+00
3758	9.792408812731000E+00
3759	9.780786482582000E+00
3760	9.768569567596000E+00
3761	9.758136272956000E+00
3762	9.746157755974000E+00
3763	9.731676523452000E+00
3764	9.712521409718000E+00
3765	9.692855710566000E+00
3766	9.671065104836000E+00
3767	9.644826497779000E+00
3768	9.628589657530000E+00
3769	9.610001062191000E+00
3770	9.583989235934000E+00
3771	9.558835580655000E+00
3772	9.525414778976000E+00
3773	9.493353243139000E+00
3774	9.469814114689000E+00
3775	9.447119019138000E+00
3776	9.411429017263000E+00
3777	9.383111626738000E+00
3778	9.350334623114000E+00
3779	9.325835524967000E+00
3780	9.309317533101000E+00
3781	9.281938232242000E+00
3782	9.260615929384000E+00
3783	9.222102166492000E+00
3784	9.197214025191000E+00
3785	9.178707236123000E+00
3786	9.154497026730000E+00
3787	9.138446856086000E+00
3788	9.106007815578000E+00
3789	9.091645269942000E+00
3790	9.074854802460000E+00
3791	9.054971436727000E+00
3792	9.038956124640000E+00
3793	9.012317806160000E+00
3794	8.990610595537000E+00
3795	8.971014002379000E+00
3796	8.947539589976000E+00
3797	8.916795584478000E+00
3798	8.873118120868000E+00
3799	8.841838391716000E+00
3800	8.813922351526000E+00
3801	8.777897320938000E+00
3802	8.748397422733000E+00
3803	8.726401338478000E+00
3804	8.716878497339000E+00
3805	8.704090732664000E+00
3806	8.696846612296000E+00
3807	8.684261753497000E+00
3808	8.671008407809000E+00
3809	8.658414835697000E+00
3810	8.644531136078000E+00
3811	8.633549220546000E+00
3812	8.623263295885000E+00
3813	8.610369561343000E+00
3814	8.582329592711000E+00
3815	8.565536269046000E+00
3816	8.544055272590000E+00
3817	8.527175371493000E+00
3818	8.506789149821000E+00
3819	8.493792055586000E+00
3820	8.469812809954000E+00
3821	8.451153355097000E+00
3822	8.438438248582000E+00
3823	8.425972973872000E+00
3824	8.416193428349000E+00
3825	8.396259263084000E+00
3826	8.373323379323000E+00
3827	8.353730332808000E+00
3828	8.328443812940000E+00
3829	8.304937999997000E+00
3830	8.280307423201000E+00
3831	8.257489060735000E+00
3832	8.244313363911000E+00
3833	8.229200754102000E+00
3834	8.215787259611000E+00
3835	8.199866715244000E+00
3836	8.181593138851000E+00
3837	8.165098258172000E+00
3838	1.000000000000000E+01
3839	9.994292326459000E+00
3840	9.988172615379000E+00
3841	9.984524144631000E+00
3842	9.979830432217000E+00
3843	9.974797966800000E+00
3844	9.971429725581000E+00
3845	9.965956787414000E+00
3846	9.962467449621000E+00
3847	9.955179075370000E+00
3848	9.944389300012000E+00
3849	9.930498286579000E+00
3850	9.914035192354000E+00
3851	9.899092958872000E+00
3852	9.883889512074000E+00
3853	9.868380296329000E+00
3854	9.858124427791000E+00
3855	9.844728208609000E+00
3856	9.830849925570000E+00
3857	9.817619963474000E+00
3858	9.805314370615000E+00
3859	9.789612952000000E+00
3860	9.777974577209000E+00
3861	9.768959190191000E+00
3862	9.758711880018000E+00
3863	9.746229834094000E+00
3864	9.731042394809000E+00
3865	9.708793878074000E+00
3866	9.686837247891000E+00
3867	9.669398651884000E+00
3868	9.645998571011000E+00
3869	9.630418510819000E+00
3870	9.615076560458000E+00
3871	9.584327290009000E+00
3872	9.557011927919000E+00
3873	9.523978985541000E+00
3874	9.493021035731000E+00
3875	9.470064014832000E+00
3876	9.444355434180000E+00
3877	9.412250121773000E+00
3878	9.385092104735000E+00
3879	9.348060353719000E+00
3880	9.326354158506000E+00
3881	9.302478528962000E+00
3882	9.272587448172000E+00
3883	9.240536011216000E+00
3884	9.211286310644000E+00
3885	9.192397363046000E+00
3886	9.173043455146000E+00
3887	9.154292987992000E+00
3888	9.135192722194000E+00
3889	9.102816575362000E+00
3890	9.089796081121000E+00
3891	9.066638968657000E+00
3892	9.049446541910000E+00
3893	9.032317269534000E+00
3894	9.003006560851000E+00
3895	8.977602621660000E+00
3896	8.961573286002000E+00
3897	8.936628201907000E+00
3898	8.911073772922000E+00
3899	8.868050627387000E+00
3900	8.829783034687000E+00
3901	8.803227216950000E+00
3902	8.768120089040000E+00
3903	8.745262530397000E+00
3904	8.729814321416000E+00
3905	8.719592659231000E+00
3906	8.708035902429000E+00
3907	8.700568993464000E+00
3908	8.685214867093000E+00
3909	8.671886795131000E+00
3910	8.656891256965000E+00
3911	8.643046955053000E+00
3912	8.632128541377000E+00
3913	8.625268809453000E+00
3914	8.612969544281000E+00
